country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Madagascar,2021,MDG,28915652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.254,0.0,0.0,0.0,0.0,8.992,0.26,0.0,0.0,0.0,0.0,12.44,0.0,2.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.379,1.37,0.0,0.0,65.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,24.208,0.7,0.0,33.493,0.0,0.0,0.0,0.0,24.9,0.72,0.0,34.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.388,1.11,0.0,0.0,0.0,0.0,0.0,53.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.279,0.0,0.0,0.0,0.0,24.9,0.72,0.0,34.45,0.0,0.0,0.0,0.0,0.692,0.02,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2001,MWI,11498822.0,10477105152.0,0.0,0.0,0.0,0.0,4.348,0.05,3.968,0.0,119.048,0.0,0.0,0.0,0.0,0.0,0.0,-38.628,-0.222,30.726,0.353,0.0,0.0,1.25,1.26,0.0,-1.749,-0.119,581.971,0.639,0.0,0.0,14.784,0.17,0.0,0.0,13.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,90.444,1.04,0.0,82.54,0.0,0.0,0.0,0.0,94.792,1.09,0.0,86.508,0.0,-0.01,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.784,0.17,0.0,0.0,0.0,0.0,0.0,13.492,0.0,0.0,0.05,0.0,0.0,0.0,4.348,0.0,0.0,3.968,0.0,0.0,109.576,6.692,0.0,0.0,0.0,94.792,1.09,0.0,86.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2002,MWI,11784500.0,10619106304.0,0.0,0.0,0.0,0.0,5.091,0.06,4.511,0.0,127.82,0.0,0.0,0.0,0.0,0.0,0.0,30.228,0.107,39.044,0.46,0.0,0.0,1.32,1.33,0.0,-1.186,-0.079,561.129,0.623,0.0,0.0,15.274,0.18,0.0,0.0,13.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,92.494,1.09,0.0,81.955,0.0,0.0,0.0,0.0,97.586,1.15,0.0,86.466,0.0,-0.01,-0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.274,0.18,0.0,0.0,0.0,0.0,0.0,13.534,0.0,0.0,0.06,0.0,0.0,0.0,5.091,0.0,0.0,4.511,0.0,0.0,112.86,6.613,0.0,0.0,0.0,97.586,1.15,0.0,86.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2003,MWI,12087968.0,11173209088.0,0.0,0.0,0.0,0.0,5.791,0.07,5.185,0.0,111.111,0.0,0.0,0.0,0.0,0.0,0.0,29.412,0.135,49.259,0.595,0.0,0.0,1.34,1.35,0.0,5.056,0.334,574.698,0.622,0.0,0.0,11.582,0.14,0.0,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,94.309,1.14,0.0,84.444,0.0,0.0,0.0,0.0,100.1,1.21,0.0,89.63,0.0,-0.01,-0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.582,0.14,0.0,0.0,0.0,0.0,0.0,10.37,0.0,0.0,0.07,0.0,0.0,0.0,5.791,0.0,0.0,5.185,0.0,0.0,111.681,6.947,0.0,0.0,0.0,100.1,1.21,0.0,89.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2004,MWI,12411343.0,11727015936.0,0.0,0.0,0.0,0.0,4.834,0.06,4.027,0.0,107.383,0.0,0.0,0.0,0.0,0.0,0.0,-36.364,-0.217,30.53,0.379,0.0,0.0,1.48,1.49,0.0,6.65,0.462,596.945,0.632,0.0,0.0,13.697,0.17,0.0,0.0,11.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,101.52,1.26,0.0,84.564,0.0,0.0,0.0,0.0,106.354,1.32,0.0,88.591,0.0,-0.01,-0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.697,0.17,0.0,0.0,0.0,0.0,0.0,11.409,0.0,0.0,0.06,0.0,0.0,0.0,4.834,0.0,0.0,4.027,0.0,0.0,120.051,7.409,0.0,0.0,0.0,106.354,1.32,0.0,88.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2005,MWI,12755647.0,12058077184.0,0.0,0.0,0.0,0.0,4.704,0.06,3.922,0.0,98.039,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.001,29.763,0.38,0.0,0.0,1.52,1.53,0.0,-2.691,-0.199,565.201,0.598,0.0,0.0,12.543,0.16,0.0,0.0,10.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,102.7,1.31,0.0,85.621,0.0,0.0,0.0,0.0,107.403,1.37,0.0,89.542,0.0,-0.01,-0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.543,0.16,0.0,0.0,0.0,0.0,0.0,10.458,0.0,0.0,0.06,0.0,0.0,0.0,4.704,0.0,0.0,3.922,0.0,0.0,119.947,7.209,0.0,0.0,0.0,107.403,1.37,0.0,89.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2006,MWI,13118309.0,12575064064.0,0.0,0.0,0.0,0.0,4.574,0.06,3.846,0.0,96.154,0.0,0.0,0.0,0.0,0.0,0.0,16.378,0.062,33.68,0.442,0.0,0.0,1.55,1.56,0.0,3.293,0.237,567.675,0.592,0.0,0.0,12.197,0.16,0.0,0.0,10.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,102.147,1.34,0.0,85.897,0.0,0.0,0.0,0.0,106.721,1.4,0.0,89.744,0.0,-0.01,-0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.197,0.16,0.0,0.0,0.0,0.0,0.0,10.256,0.0,0.0,0.06,0.0,0.0,0.0,4.574,0.0,0.0,3.846,0.0,0.0,118.918,7.447,0.0,0.0,0.0,106.721,1.4,0.0,89.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2007,MWI,13495463.0,13731751936.0,0.0,0.0,0.0,0.0,4.446,0.06,3.774,0.0,94.34,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,-0.013,31.763,0.429,0.0,0.0,1.57,1.59,0.0,-0.294,-0.022,550.186,0.541,0.0,0.0,11.856,0.16,0.0,0.0,10.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,101.516,1.37,0.0,86.164,0.0,0.0,0.0,0.0,105.962,1.43,0.0,89.937,0.0,-0.02,-1.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.856,0.16,0.0,0.0,0.0,0.0,0.0,10.063,0.0,0.0,0.06,0.0,0.0,0.0,4.446,0.0,0.0,3.774,0.0,0.0,117.817,7.425,0.0,0.0,0.0,105.962,1.43,0.0,89.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2008,MWI,13889420.0,14709903360.0,0.0,0.0,0.0,0.0,5.76,0.08,4.624,0.0,86.705,0.0,0.0,0.0,0.0,0.0,0.0,3.413,0.015,31.915,0.443,0.0,0.0,1.71,1.73,0.0,13.996,1.039,609.402,0.575,0.0,0.0,9.36,0.13,0.0,0.0,7.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,109.436,1.52,0.0,87.861,0.0,0.0,0.0,0.0,115.196,1.6,0.0,92.486,0.0,-0.02,-1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.13,0.0,0.0,0.0,0.0,0.0,7.514,0.0,0.0,0.08,0.0,0.0,0.0,5.76,0.0,0.0,4.624,0.0,0.0,124.555,8.464,0.0,0.0,0.0,115.196,1.6,0.0,92.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2009,MWI,14298937.0,15876241408.0,0.0,0.0,0.0,0.0,4.895,0.07,4.07,0.0,98.837,0.0,0.0,0.0,0.0,0.0,0.0,-2.64,-0.012,30.183,0.432,0.0,0.0,1.7,1.72,0.0,-6.915,-0.585,551.018,0.496,0.0,0.0,11.19,0.16,0.0,0.0,9.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,104.204,1.49,0.0,86.628,0.0,0.0,0.0,0.0,109.099,1.56,0.0,90.698,0.0,-0.02,-1.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,0.16,0.0,0.0,0.0,0.0,0.0,9.302,0.0,0.0,0.07,0.0,0.0,0.0,4.895,0.0,0.0,4.07,0.0,0.0,120.289,7.879,0.0,0.0,0.0,109.099,1.56,0.0,90.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2010,MWI,14718426.0,16885784576.0,0.0,0.0,0.0,0.0,4.756,0.07,3.571,0.0,86.735,0.0,0.0,0.0,0.0,0.0,0.0,33.898,0.146,39.262,0.578,0.0,0.0,1.94,1.96,0.0,19.917,1.569,641.933,0.56,0.0,0.0,10.191,0.15,0.0,0.0,7.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,118.219,1.74,0.0,88.776,0.0,0.0,0.0,0.0,122.975,1.81,0.0,92.347,0.0,-0.02,-1.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.191,0.15,0.0,0.0,0.0,0.0,0.0,7.653,0.0,0.0,0.07,0.0,0.0,0.0,4.756,0.0,0.0,3.571,0.0,0.0,133.166,9.448,0.0,0.0,0.0,122.975,1.81,0.0,92.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2011,MWI,15146095.0,17638377472.0,0.0,0.0,0.0,0.0,3.961,0.06,3.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.532,-0.015,37.188,0.563,0.0,0.0,1.98,2.0,0.0,0.683,0.064,628.065,0.539,0.0,0.0,9.904,0.15,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,118.182,1.79,0.0,89.5,0.0,0.0,0.0,0.0,122.144,1.85,0.0,92.5,0.0,-0.02,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.904,0.15,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.06,0.0,0.0,0.0,3.961,0.0,0.0,3.0,0.0,0.0,132.047,9.513,0.0,0.0,0.0,122.144,1.85,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2012,MWI,15581250.0,17964285952.0,0.0,0.0,0.0,0.0,4.493,0.07,3.349,0.0,81.34,0.0,0.0,0.0,0.0,0.0,0.0,-7.792,-0.044,33.332,0.519,0.0,0.0,2.07,2.09,0.0,0.423,0.04,613.107,0.532,0.0,0.0,9.627,0.15,0.0,0.0,7.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,119.374,1.86,0.0,88.995,0.0,0.0,0.0,0.0,124.509,1.94,0.0,92.823,0.0,-0.02,-0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.627,0.15,0.0,0.0,0.0,0.0,0.0,7.177,0.0,0.0,0.07,0.0,0.0,0.0,4.493,0.0,0.0,3.349,0.0,0.0,134.136,9.553,0.0,0.0,0.0,124.509,1.94,0.0,92.823,0.0,0.0,0.0,0.0,0.642,0.01,0.0,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2013,MWI,16024775.0,18903971840.0,0.0,0.0,0.0,0.0,4.368,0.07,3.333,0.0,80.952,0.0,0.0,0.0,0.0,0.0,0.0,-5.634,-0.029,30.584,0.49,0.0,0.0,2.08,2.1,0.0,1.689,0.161,606.207,0.514,0.0,0.0,9.985,0.16,0.0,0.0,7.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,116.07,1.86,0.0,88.571,0.0,0.0,0.0,0.0,121.063,1.94,0.0,92.381,0.0,-0.02,-0.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.985,0.16,0.0,0.0,0.0,0.0,0.0,7.619,0.0,0.0,0.07,0.0,0.0,0.0,4.368,0.0,0.0,3.333,0.0,0.0,131.047,9.714,0.0,0.0,0.0,121.063,1.94,0.0,92.381,0.0,0.0,0.0,0.0,0.624,0.01,0.0,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2014,MWI,16477972.0,19988979712.0,0.0,0.0,0.0,0.0,4.248,0.07,3.167,0.0,81.448,0.0,0.0,0.0,0.0,0.0,0.0,-4.478,-0.022,28.411,0.468,0.0,0.0,2.19,2.21,0.0,2.92,0.284,606.749,0.5,0.0,0.0,9.103,0.15,0.0,0.0,6.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,119.554,1.97,0.0,89.14,0.0,0.0,0.0,0.0,125.015,2.06,0.0,93.213,0.0,-0.02,-0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.103,0.15,0.0,0.0,0.0,0.0,0.0,6.787,0.0,0.0,0.07,0.0,0.0,0.0,4.248,0.0,0.0,3.167,0.0,0.0,134.118,9.998,0.0,0.0,0.0,125.015,2.06,0.0,93.213,0.0,0.0,0.0,0.0,1.214,0.02,0.0,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2015,MWI,16938944.0,20572940288.0,0.0,0.0,0.0,0.0,4.132,0.07,3.167,0.0,81.448,0.0,0.0,0.0,0.0,0.0,0.0,-7.812,-0.037,25.479,0.432,0.0,0.0,2.19,2.21,0.0,-3.68,-0.368,568.513,0.468,0.0,0.0,8.855,0.15,0.0,0.0,6.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,115.71,1.96,0.0,88.688,0.0,0.0,0.0,0.0,121.613,2.06,0.0,93.213,0.0,-0.02,-0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.855,0.15,0.0,0.0,0.0,0.0,0.0,6.787,0.0,0.0,0.07,0.0,0.0,0.0,4.132,0.0,0.0,3.167,0.0,0.0,130.469,9.63,0.0,0.0,0.0,121.613,2.06,0.0,93.213,0.0,0.0,0.0,0.0,1.771,0.03,0.0,1.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2016,MWI,17405624.0,21039450112.0,0.0,0.0,0.0,0.0,4.022,0.07,3.196,0.0,82.192,0.0,0.0,0.0,0.0,0.0,0.0,-27.119,-0.117,18.071,0.315,0.0,0.0,2.17,2.19,0.0,5.376,0.518,583.015,0.482,0.0,0.0,8.618,0.15,0.0,0.0,6.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,111.458,1.94,0.0,88.584,0.0,0.0,0.0,0.0,117.203,2.04,0.0,93.151,0.0,-0.02,-0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618,0.15,0.0,0.0,0.0,0.0,0.0,6.849,0.0,0.0,0.07,0.0,0.0,0.0,4.022,0.0,0.0,3.196,0.0,0.0,125.821,10.148,0.0,0.0,0.0,117.203,2.04,0.0,93.151,0.0,0.0,0.0,0.0,1.724,0.03,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2017,MWI,17881172.0,21881028608.0,0.0,0.0,0.0,0.0,3.355,0.06,2.871,0.0,81.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.09,0.0,2.922,0.297,584.096,0.477,0.0,0.0,9.507,0.17,0.0,0.0,8.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,101.783,1.82,0.0,87.081,0.0,0.0,0.0,0.0,107.376,1.92,0.0,91.866,0.0,-0.02,-0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.507,0.17,0.0,0.0,0.0,0.0,0.0,8.134,0.0,0.0,0.06,0.0,0.0,0.0,3.355,0.0,0.0,2.871,0.0,0.0,116.883,10.444,0.0,0.0,0.0,107.376,1.92,0.0,91.866,0.0,0.0,0.0,0.0,2.237,0.04,0.0,1.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2018,MWI,18367886.0,22574655488.0,0.0,0.0,0.0,0.0,1.089,0.02,1.22,0.0,109.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.64,0.0,-4.684,-0.489,541.983,0.441,0.0,0.0,11.433,0.21,0.0,0.0,12.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,74.042,1.36,0.0,82.927,0.0,0.0,0.0,0.0,77.853,1.43,0.0,87.195,0.0,-0.02,-1.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.433,0.21,0.0,0.0,0.0,0.0,0.0,12.805,0.0,0.0,0.02,0.0,0.0,0.0,1.089,0.0,0.0,1.22,0.0,0.0,89.286,9.955,0.0,0.0,0.0,77.853,1.43,0.0,87.195,0.0,0.0,0.0,0.0,2.722,0.05,0.0,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2019,MWI,18867340.0,0.0,0.0,0.0,0.0,0.0,1.06,0.02,1.176,0.0,111.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,1.7,0.0,-0.8,-0.08,523.416,0.0,0.0,0.0,11.13,0.21,0.0,0.0,12.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,68.902,1.3,0.0,76.471,0.0,0.0,0.0,0.0,78.972,1.49,0.0,87.647,0.0,-0.02,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,0.21,0.0,0.0,0.0,0.0,0.0,12.353,0.0,0.0,0.02,0.0,0.0,0.0,1.06,0.0,0.0,1.176,0.0,0.0,90.103,9.875,0.0,0.0,0.0,78.972,1.49,0.0,87.647,0.0,0.0,0.0,0.0,9.01,0.17,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2020,MWI,19377058.0,0.0,0.0,0.0,0.0,0.0,1.032,0.02,1.17,0.0,111.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.354,0.22,0.0,0.0,12.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,67.09,1.3,0.0,76.023,0.0,0.0,0.0,0.0,76.895,1.49,0.0,87.134,0.0,-0.02,-1.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.354,0.22,0.0,0.0,0.0,0.0,0.0,12.865,0.0,0.0,0.02,0.0,0.0,0.0,1.032,0.0,0.0,1.17,0.0,0.0,88.249,0.0,0.0,0.0,0.0,76.895,1.49,0.0,87.134,0.0,0.0,0.0,0.0,8.773,0.17,0.0,9.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,2021,MWI,19889742.0,0.0,0.0,0.0,0.0,0.0,1.006,0.02,1.408,0.0,133.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.564,0.23,0.0,0.0,16.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,50.277,1.0,0.0,70.423,0.0,0.0,0.0,0.0,59.83,1.19,0.0,83.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.564,0.23,0.0,0.0,0.0,0.0,0.0,16.197,0.0,0.0,0.02,0.0,0.0,0.0,1.006,0.0,0.0,1.408,0.0,0.0,71.394,0.0,0.0,0.0,0.0,59.83,1.19,0.0,83.803,0.0,0.0,0.0,0.0,8.547,0.17,0.0,11.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,2001,MYS,23542522.0,309255241728.0,0.0,0.0,0.0,0.0,24.212,0.57,0.747,0.0,487.23,19.509,5.637,1466.692,34.53,265.052,6.24,42.188,1.02,146.059,3.439,8.173,5.517,76.26,76.35,12.198,2.39,14.608,26586.07,2.024,2.965,17.458,2961.025,69.71,25751.271,606.25,91.303,96.86,-3.632,-10.444,277.096,2553.252,60.11,11770.038,-1.325,-6.583,20823.57,490.239,78.73,44.271,37.2,-13.269,-2.861,17.821,257.831,6.07,756.955,7.95,2.847,-12.225,-2.85,19.653,282.043,6.64,834.798,8.697,3.14,-0.09,-0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.175,22.265,294.624,142.72,3.36,12514.542,-2.878,-11.229,16097.469,378.975,4.401,47.072,1.833,0.574,0.0,0.559,0.01,24.385,0.0,77.843,0.752,0.0,0.293,3243.068,625.903,-12.225,-2.85,19.653,282.043,6.64,834.798,8.697,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,2002,MYS,24142448.0,328308785152.0,0.0,0.0,0.0,0.0,16.568,0.4,0.496,0.0,510.113,22.585,7.799,1753.266,42.328,395.983,9.56,-35.348,-1.215,92.083,2.223,11.863,6.422,80.52,80.59,12.227,5.31,33.234,27301.998,2.008,5.904,35.791,3097.449,74.78,26593.85,642.041,92.791,97.406,1.368,3.791,280.888,2485.663,60.01,11634.602,3.191,15.642,20954.037,505.882,74.463,42.614,41.11,-10.732,-2.015,15.805,224.087,5.41,654.676,6.713,2.398,-12.36,-2.557,17.096,240.655,5.81,708.148,7.209,2.594,-0.07,-0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214,24.201,318.825,215.802,5.21,13205.984,5.009,18.984,16483.77,397.959,6.465,48.37,1.291,0.404,0.0,-29.559,-0.542,16.751,0.0,53.471,0.502,0.0,0.196,3338.104,659.137,-12.36,-2.557,17.096,240.655,5.81,708.148,7.209,2.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
